# data/inventario-reactivos-contexto-v1_0.tsv -- sucesor overlay; no reordena fuentes historicas
# {"cache_hits": 21, "cache_misses": 0, "extractor_version": "reactivos-contexto-1.0.0", "filas_con_texto_publicadas": 22367, "filas_metadato_perimetro": 55895, "filas_sin_texto_residual": 33528, "fuentes": {"enif_2015_fd.xlsx": "8233cf53f590", "enif_2018_fd.xlsx": "dd8d5c92a7a0", "enif_2021_fd_pdf.zip": "6f4e3aab705d", "enif_2024_fd.xlsx": "17e2ad86ce9e", "ensafi2023/ensafi_2023_fd_xlsx.zip": "37bd0cb6dd54", "envipe2011/fd_envipe2011.xls": "d296c9f18cdb", "envipe2012/fd_envipe2012.xls": "dcca5373391c", "envipe2013/fd_envipe2013.xlsx": "7e842826e3f7", "envipe2014/fd_envipe2014.pdf": "b72ed2be77d4", "envipe2015/fd_envipe2015.pdf": "1042ab57b015", "envipe2016/fd_envipe2016.pdf": "e21428e021a6", "envipe2017/fd_envipe2017.pdf": "a633224e86cd", "fd_enif2012.xlsx": "f03d8e7c82f5", "fd_envipe2018.pdf": "30f78e99e545", "fd_envipe2019.pdf": "47d58f6c38b7", "fd_envipe2020.pdf": "94bcf0b012b9", "fd_envipe2021.pdf": "d85775241d6f", "fd_envipe2022.pdf": "8082959fa017", "fd_envipe2023.pdf": "743c260e89a6", "fd_envipe2024.pdf": "f8d720385957", "fd_envipe2025.pdf": "83fe02467b66"}, "objetos": ["envipe", "ennvih", "encuci", "enif", "ensafi"]}
id_origen	payload_id	sha256_12	instrumento	ola	archivo_miembro	variable_id	texto_reactivo	texto_tipo	contexto_busqueda	metodo	universo_declarado	fuente_texto	fuente_sha256_12	referencia_fuente
ext:42280	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_crh.dta	folio	IDENTIFICADOR DEL HOGAR 2005	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_crh.dta;metadato_nativo
ext:42281	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	folio	IDENTIFICADOR DEL HOGAR 2005	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42282	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a2_1	CUANTO RECIBIO 12MES:PROCAMPO?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42283	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a2_2	CANT RECIBIDA 12MES:PROCAMPO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42284	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a3_1	CUANTO RECIBIO 12MES:PROGRAMA VIVAH?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42285	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a3_2	CANT RECIBIDA 12MES:PROGRAMA VIVAH	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42286	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a4_1	CUANTO RECIBIO 12MES:PROG CREDITO A PALABRA?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42287	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a4_2	CANT RECIBIDA 12MES:PROG CREDITO A PALABRA	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42288	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a5_1	CUANTO RECIBIO 12MES:PROG COINVERSION SOCIAL?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42289	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a5_2	CANT RECIBIDA 12MES:PROG COINVERSION SOCIAL	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42290	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a6_1	CUANTO RECIBIO 12MES:PROG PET?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42291	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a6_2	CANT RECIBIDA 12MES:PROG PET	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42292	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a7_1	CUANTO RECIBIO 12MES:PROG ALIANZA PARA CAMPO?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42293	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a7_2	CANT RECIBIDA 12MES:PROG ALIANZA PARA CAMPO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42294	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a8_1	CUANTO RECIBIO 12MES:FONDO MICRO/PEQ/MED EMPRESA?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42295	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a8_2	CANT RECIBIDA 12MES:FONDO MICRO/PEQ/MED EMPRESA	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42296	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a9_1	CUANTO RECIBIO 12MES:FONAES?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42297	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a9_2	CANT RECIBIDA 12MES:FONAES	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42298	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a10_1	CUANTO RECIBIO 12MES:OTROS PROG APOYO GOBIERNO?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42299	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01a10_21	CANT RECIBIDA 12MES:OTRO PROG APOYO GOB	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42300	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01b_1	CUANTO RECIBIO 12MES:BECAS/INSTIT NO OPORTUNIDADES?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42301	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01b_2	CANT RECIBIDA 12MES:BECAS/INSTIT NO OPORTUNIDADES	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42302	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01c_1	CUANTO RECIBIO 12MES:INDEMNIZACIONES/LIQUID TRABAJO?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42303	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01c_2	CANT RECIBIDA 12MES:INDEMNIZACION/LIQUID TRABAJO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42304	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01d_1	CUANTO RECIBIO 12MES:DINERO/REGALO FAMILIAR/AMIGO?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42305	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01d_2	CANT RECIBIDA 12MES:DINERO/REGALO FAMILIAR/AMIGO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42306	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01e_1	CUANTO RECIBIO 12MES:RETIRO/PENSION/JUBILACION?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42307	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01e_2	CANT RECIBIDA 12MES:RETIRO/PENSION/JUBILACION	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42308	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01f_1	CUANTO RECIBIO 12MES:SEGURO DE VIDA?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42309	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01f_2	CANT RECIBIDA 12MES:SEGURO DE VIDA	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42310	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01g_1	CUAL INGRESO TOT RECIBIDO 12MES:HERENCIA/JUEGO AZAR?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42311	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01g_2	INGRESO TOT VALOR PESOS 12MES:HERENCIA/JUEGO AZAR	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42312	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01h_1	CUAL INGRESO TOT RECIBIDO 12MES:VTA CASAS/COCHE?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42313	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01h_2	INGRESO TOT VALOR PESOS 12MES:VTA CASAS/COCHE	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42314	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01i_1	CUAL INGRESO TOT RECIBIDO 12MES:VTA MAQUINARIA?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42315	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01i_2	INGRESO TOT VALOR PESOS 12MES:VTA MAQUINARIA	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42316	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01j_1	CUAL INGRESO TOT RECIBIDO 12MES:VTA VALORES/BONOS?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42317	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01j_2	INGRESO TOT VALOR PESOS 12MES:VTA VALORES/BONOS	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42318	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01k_1	CUAL INGRESO TOT RECIBIDO 12MES:OTRO ING NO LABORAL?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42319	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in01k_21	INGRESO TOT VALOR PESOS 12MES:OTRO ING NO LABORAL	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42320	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02a2	CANT RECIBIDA DIRECTA:PROCAMPO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42321	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02a3	CANT RECIBIDA DIRECTA:PROGRAMA VIVAH	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42322	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02a4	CANT RECIBIDA DIRECTA:PROGRAMA CREDITO A PALABRA	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42323	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02a5	CANT RECIBIDA DIRECTA:PROGRAMA COINVERSION SOCIAL	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42324	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02a6	CANT RECIBIDA DIRECTA:PROGRAMA PET	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42325	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02a7	CANT RECIBIDA DIRECTA:PROGRAMA ALIANZA CAMPO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42326	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02a8	CANT RECIBIDA DIRECTA:FONDO MI/PEQ/MED EMPR	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42327	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02a9	CANT RECIBIDA DIRECTA:FONAES	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42328	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02a10	CANT RECIBIDA DIRECTA:OTRO PROG APOYO GOB	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42329	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02b	CANT DIRECTA:BECAS/DONA NO OPORTUNIDADES	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42330	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02c	CANT RECIBIDA DIRECTA:INDEMNIZACION TRABAJO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42331	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02d	CANT RECIBIDA DIRECTA:$/REGALO FAM/AMIGO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42332	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02e	CANT RECIBIDA DIRECTA:RETIRO/JUBILACION	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42333	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02f	CANT RECIBIDA DIRECTAMENTE:SEGURO DE VIDA	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42334	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02g	CANT RECIBIDA DIRECTA:HERENCIA/JUEGOS AZAR	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42335	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02h	CANT RECIBIDA DIRECTA:VTA CASAS/COCHE	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42336	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02i	CANT RECIBIDA DIRECTA:VTA MAQUINARIA	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42337	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02j	CANT RECIBIDA DIRECTA:VTA VALORES/BONOS	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42338	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in02k	CANT RECIBIDA DIRECTA:OTRO INGRESO NO LABORAL	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42339	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in03a	12MES RECIBIO:LECHE LICONSA?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42340	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in03b	12MES RECIBIO:AYUDA DEL PRONJAG?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42341	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_in.dta	in03c_1	12MES RECIBIO:OTRA AYUDA GUB?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_in.dta;metadato_nativo
ext:42342	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_inr.dta	folio	IDENTIFICADOR DEL HOGAR 2005	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_inr.dta;metadato_nativo
ext:42343	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_inr.dta	inr02a	PRODUJO/VENDIO MH LACTEOS 12MES?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_inr.dta;metadato_nativo
