necesidad_id	fuente_id_canonico	fuente_nombre	tipo_fuente	objeto_evidencia_id	id_manifiesto	sha256	capa1_universo_indexado	capa2_manifiesto	capa3_disco_real	capa4_apertura_mapeo	clasificacion_relacion	reason_code	evidencia_ref	evidencia_textual_breve	confianza	conflicto_material	nota
N14	ENASIC	ENASIC 2022	FUENTE_DATOS	OE-39b0e41e519661a192590d66	enasic2022_fd_xlsx	33c692e05bd7dbafb801a1594a819c7be0e7cf5c25822c66ea458dc9fe9c1370	SI	SI	EXISTE;COINCIDE;INTEGRO	EXISTE-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/abrir4-variables-2026-08-08.tsv:L21	'6.45.06 ¿Por que no ha buscado este tipo de servicios o lugares (guarderia, casa del abuelo, asilo, o algun lugar donde otorguen cuidados o realicen actividades o talleres)? Incomodidad o desconfianza de que alguien ajeno lo cuide'	ALTA	NO	Escala/diseño/universo: binario Si marcado / no marcado (razon de una lista de opcion multiple); NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); confianza/confia = 3 coincidencias, las 3 son la misma pregunta repetida en 3 tablas distintas. Le falta: es desconfianza acotada especificamente a 'que alguien ajeno cuide' (dominio de cuidados), no un radio de confianza general, y no existe ningun desenlace financiero en este instrumento para construir el puente que pide la necesidad 14, 2026-08-08
N14	ENBIARE	ENBIARE 2021	FUENTE_DATOS	OE-727e5843ca70dc0b203846f3	enbiare2021_fd_pdf	8a79265d8c1f761d9f3043c2d4837a9366679314b97aaebd8d189c6bcbc716a9	SI	SI	EXISTE;COINCIDE;INTEGRO	EXISTE-SATISFACE	CONFIRMADA	APERTURA_EXPLICITA_SATISFACE	MAIN:data/abrir4-variables-2026-08-08.tsv:L28	PB1_01: 'B1. En general, ¿cuanto confia en la mayoria de la gente...' PB1_02: 'B1. En general, ¿cuanto confia en la gente que usted [conoce]...' (escala 0-10, 0='nada en absoluto', 10='completamente'). PF1_1: 'F1. En los ultimos 12 meses, ¿usted o alguien en su hogar tuvo que pedir prestado para pagar alimentos o despensa?' (Si/No), mas PF1_2..6 (renta, agua, luz/gas/telefono, colegiaturas, medicinas)	ALTA	NO	Escala/diseño/universo: PB1: 0-10 numerica; PF1: binario Si/No; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); confianza/confia = 13 coincidencias (bateria B1 completa: gente en general, gente conocida, medios, policia municipal/estatal, Guardia Nacional, Ejercito y Marina, ministerio publico, juzgados, camaras, partidos, funcionarios); prestado = 6 coincidencias (bateria F1 completa). NO VERIFICADO en este acto: si PB1_01/02 miden el mismo constructo que 'radio_confianza' tal como esta operacionalizado hoy con ENCUCI AP5_1_1/2/3 (modelo-decision-v4_0.m
N14	ENBIARE2021	enbiare2021	FUENTE_CANDIDATA	OE-13d0bcd20755243644c9b7bd			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N14	ENCUCI	Encuesta Nacional de Cultura Cívica	FUENTE_CANDIDATA	OE-7bcdf8692160761ace39557f			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N14	ENFIH	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_CANDIDATA	OE-e5b64d206242e1e5d68b33ad			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N14	ENFIH	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_DATOS	OE-2964c990369bf5a4d703494c	enfih2019_fd_xlsx	326b68b342797de45a7a4eb3dbf04f3790d11035df2611d7f9153d1ae12a48e1	SI	SI	EXISTE;COINCIDE;INTEGRO	NO-ENCONTRADO	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/abrir4-variables-2026-08-08.tsv:L14	—	ALTA	NO	Escala/diseño/universo: —; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 838 variables; terminos confianza/confia = 0 -- ENFIH no trae ningun reactivo de confianza pese a cubrir conducta financiera extensa (ahorro, credito, deuda, seguros, remesas) en 16 tablas, 2026-08-08
N14	ENSAFI	Encuesta Nacional sobre Salud Financiera	FUENTE_CANDIDATA	OE-c3483fc22a961f82b3e8dc07			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N14	ENSAFI	Encuesta Nacional sobre Salud Financiera	FUENTE_DATOS	OE-dff892093b2ffd61e32c03f3	ensafi2023_bd_csv_zip	c0594079ddf4733d4f574d00f5e84290c62c5330eab0567dd867c26d42fafacd	SI	SI	EXISTE;COINCIDE;INTEGRO	EXISTE-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/abrir4-variables-2026-08-08.tsv:L7	[SIN TEXTO -- mismo caso; nombre de columna derivada sugiere 'confianza financiera', sin pregunta documentada]	ALTA	NO	Escala/diseño/universo: binaria, valores observados {1,2} en TMODULO.csv; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 369 encabezados crudos, terminos confianza/confia = 0 en preguntas P-numeradas (ninguna trae la palabra en su codigo); CONF_FINAN hallado por lectura manual. Es el candidato que el propio encargo senala como mas prometedor de este acto -- el hallazgo confirma que la columna EXISTE con valores reales, pero sellar EXISTE-SATISFACE exigiria el texto de la pregunta que este corpus no tiene, 2026-08-08
N14	ENSAFI2023_BD_CSV_ZIP	ensafi2023_bd_csv_zip	FUENTE_CANDIDATA	OE-f5415c4f1402e7c66987fbd5			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N14	FINANZAS	finanzas	FUENTE_CANDIDATA	OE-8b29fa956cf1685100bd55ee			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N14	ISSP	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	OE-40750227480ea9c75b5c20c8			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5		MEDIA	NO	Escala/diseño/universo: 
N15	ENCOAP	Encuesta Nacional de Confianza en la Administración Pública	FUENTE_CANDIDATA	OE-abc2c8ba2a4e437153d2ebfd			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	Proxy de deferencia con diseño publicado y desenlace laboral/comunicacional en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N15	ESTUDIOS_DE_RECHAZOS_Y_CORPUS_PRAGMATICO_DE_FELIX_BRASDEFER	Estudios de rechazos y corpus pragmático de Félix-Brasdefer	FUENTE_DATOS	OE-cdf2629bb15a3bcdec46740a			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L18		MEDIA	NO	Escala/diseño/universo: 
N15	GLOBAL_PREFERENCES_SURVEY	Global Preferences Survey	FUENTE_CANDIDATA	OE-bc25d290ec6b244df97af048			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	Proxy de deferencia con diseño publicado y desenlace laboral/comunicacional en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N15	GPS	Global Preferences Survey (GPS)	FUENTE_CANDIDATA	OE-347368c67834a72a5add527d			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	Proxy de deferencia con diseño publicado y desenlace laboral/comunicacional en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N15	IMPACT_EVALUATION_OF_MOBILE_PEDAGOGICAL_TUTORS_2016	Impact Evaluation of Mobile Pedagogical Tutors 2016	FUENTE_DATOS	OE-55dcc1b7c4746f01de795289			SI	NO_REFERENCIADO	NO_REFERENCIADO	MAPEADO-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L20	MAPEADO-NO-SATISFACE	ALTA	NO	Escala/diseño/universo: 
N15	LATINOBARÓMETRO	Latinobarómetro	FUENTE_CANDIDATA	OE-6f933b74f8ae06c8c38d7f95			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	Proxy de deferencia con diseño publicado y desenlace laboral/comunicacional en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N15	WVS	World Values Survey	FUENTE_DATOS	OE-ba2e48ea9eddf4b1176c5d08			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L17		MEDIA	NO	Escala/diseño/universo: 
N16	ENCIG	Encuesta Nacional de Calidad e Impacto Gubernamental	FUENTE_CANDIDATA	OE-fdff082a292e54fde7d4b680			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/censo-estimabilidad-coeficientes-v1_0.md;MAIN:forense/cobertura-motor.md	Probabilidad de mordida bajo sanción/testigo, idealmente municipal y triangulada fuera de ENCIG.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N16	ENCOAP	Encuesta Nacional de Confianza en la Administración Pública	FUENTE_CANDIDATA	OE-2c7ace9dcc93466566d2c0a2			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/censo-estimabilidad-coeficientes-v1_0.md;MAIN:forense/cobertura-motor.md	Probabilidad de mordida bajo sanción/testigo, idealmente municipal y triangulada fuera de ENCIG.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N17	ACLED	ACLED / Humanitarian Data Exchange — demonstration events México	FUENTE_DATOS	OE-fb51f080791a1ff581d30382			SI	NO_REFERENCIADO	NO_REFERENCIADO	NO-ACCESIBLE	NO_ACCESIBLE	APERTURA_NO_ACCESIBLE	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L34	NO-ACCESIBLE	ALTA	NO	Escala/diseño/universo: 
N17	CSES	CSES Module 5 México 2018	FUENTE_DATOS	OE-a85c21b316ca56fe487c9e96			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L12	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N17	ENFIH	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_CANDIDATA	OE-fa212ce30e2252b97058dc83			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:AGENTS.md;MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md	Calibrar adopción/rechazo digital separando utilidad, coerción, riesgo fiscal y fricción.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N17	ENSAFI	Encuesta Nacional sobre Salud Financiera	FUENTE_CANDIDATA	OE-a13725c982c703ffc6b3e2aa			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:AGENTS.md;MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md	Calibrar adopción/rechazo digital separando utilidad, coerción, riesgo fiscal y fricción.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N17	GDELT	GDELT 2.0	FUENTE_DATOS	OE-4c346beb2b73477c2e0ad4f2			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L8		MEDIA	NO	Escala/diseño/universo: 
N17	GDELT	GDELT 2.0	FUENTE_DATOS	OE-7895b99728673e79c14c8870			SI	NO_REFERENCIADO	NO_REFERENCIADO	CANDIDATA	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L35	CANDIDATA	MEDIA	NO	Escala/diseño/universo: 
N17	GPS	Global Preferences Survey (GPS)	FUENTE_DATOS	OE-93ebba143d4c6d070fb911ce			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3		MEDIA	NO	Escala/diseño/universo: 
N17	INTERACTING_AS_EQUALS_REDUCES_PARTISAN_POLARIZATION_IN_MEXICO	Interacting as equals reduces partisan polarization in Mexico	FUENTE_DATOS	OE-cc29c4ba6e48f5510aee5877			SI	NO_REFERENCIADO	NO_REFERENCIADO	SATISFACE-UMBRAL-DOCUMENTAL	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L15	SATISFACE-UMBRAL-DOCUMENTAL	MEDIA	NO	Escala/diseño/universo: 
N17	MASS_MOBILIZATION_DATA_PROJECT_EVENTOS_MEXICO	Mass Mobilization Data Project, eventos Mexico	FUENTE_DATOS	OE-5b938f5f2dc363679c70c162			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N17	MASS_MOBILIZATION_PROTEST_DATA	Mass Mobilization Protest Data	FUENTE_DATOS	OE-f6f64575493127412ebb0cf9			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L9		MEDIA	NO	Escala/diseño/universo: 
N17	MASS_MOBILIZATION_PROTEST_DATA_MEXICO	Mass Mobilization Protest Data, México	FUENTE_DATOS	OE-153099e060474c664f682d70			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L13	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N17	SERIES_SPEI_CODI_BANXICO	Series SPEI/CoDi (Banxico)	FUENTE_DATOS	OE-d894d788fed5b863de54b79b			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L135		MEDIA	NO	Escala/diseño/universo: 
N17	UCDP	UCDP Georeferenced Event Dataset	FUENTE_DATOS	OE-36cef4421aa0ef049dcdaea3			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L14		MEDIA	NO	Escala/diseño/universo: 
N17	UCDP	UCDP Georeferenced Event Dataset	FUENTE_DATOS	OE-a5da0f60c9d5c1b004733268			SI	NO_REFERENCIADO	NO_REFERENCIADO	MAPEADO-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L37	MAPEADO-NO-SATISFACE	ALTA	NO	Escala/diseño/universo: 
N18	ENIGH	Encuesta Nacional de Ingresos y Gastos de los Hogares	FUENTE_CANDIDATA	OE-908664732583bf99e4d0527e			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/cobertura-motor.md	Evasión por sanción creíble × utilidad percibida, separando subsistencia y cinismo de clase alta.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N18	ENOE	Encuesta Nacional de Ocupación y Empleo (ENOE) / ENOE Nueva Edición	FUENTE_CANDIDATA	OE-50dfcbc516e7e4a51facda49			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/cobertura-motor.md	Evasión por sanción creíble × utilidad percibida, separando subsistencia y cinismo de clase alta.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N18	IMSS	Familia de instrumentos de satisfacción de usuarios	FUENTE_CANDIDATA	OE-a16637199914a6515d84d63e			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/cobertura-motor.md	Evasión por sanción creíble × utilidad percibida, separando subsistencia y cinismo de clase alta.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N19	AHORRO FINANCIERO Y FINANCIAMI	Ahorro Financiero y Financiamiento en México	FUENTE_DATOS	OE-9b4d021444b78bf40c9878b9			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L37		MEDIA	NO	Escala/diseño/universo: 
N19	BDIF	Bases de Datos de Inclusión Financiera	FUENTE_DATOS	OE-3a26c30b380d433254ad2e91			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L39		MEDIA	NO	Escala/diseño/universo: 
N19	CANAL_DE_ADQUISICION_REFERIDOS_FINTECH	Canal de adquisición/referidos fintech	FUENTE_DATOS	OE-9f3e0fdd7257cc6289194937			SI	NO_REFERENCIADO	NO_REFERENCIADO	NO-ENCONTRADO	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L40	NO-ENCONTRADO	ALTA	NO	Escala/diseño/universo: 
N19	ENAFIN	Encuesta Nacional de Financiamiento de las Empresas	FUENTE_DATOS	OE-a5edd5e72023c3fd62443723			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L62		MEDIA	NO	Escala/diseño/universo: 
N19	ENIF	Encuesta Nacional de Inclusión Financiera	FUENTE_DATOS	OE-36d56b41c418e28901c021de			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L14		MEDIA	NO	Escala/diseño/universo: 
N19	FINANZAS	finanzas	FUENTE_CANDIDATA	OE-3def9164ef114d267e5fb6ac			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/forense/Apuestas_Conductuales_sobre_el_Consumidor_Mexicano__Validación_Forense_de_Supuestos_contra_Desenlaces_Reales.md;MAIN:corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	Tasas por institución/segmento de adopción y rechazo sin historial.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N19	FINTECH_LENDING_TO_BORROWERS_WITH_NO_CREDIT_HISTORY	FinTech Lending to Borrowers with No Credit History	FUENTE_DATOS	OE-b46de44944aa4c2843879525			SI	NO_REFERENCIADO	NO_REFERENCIADO	NO-ACCESIBLE	NO_ACCESIBLE	APERTURA_NO_ACCESIBLE	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L32	NO-ACCESIBLE	ALTA	NO	Escala/diseño/universo: 
N19	PI	Portafolio de Información	FUENTE_DATOS	OE-bbfe0ee94abe5623f3a73de8			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L110		MEDIA	NO	Escala/diseño/universo: 
N20	DENUNCIA_VINCULADA_CON_TENENCIA_DE_SEGURO	Denuncia vinculada con tenencia de seguro	FUENTE_DATOS	OE-2aa0aac685e80f6846255f0b			SI	NO_REFERENCIADO	NO_REFERENCIADO	NO-ENCONTRADO	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L41	NO-ENCONTRADO	ALTA	NO	Escala/diseño/universo: 
