id_lectura	ruta	sha256_recalculado	linea	tier_literal	texto_fuente	estado_dictamen
LECTURA-ab76b878-04	corpus/reports/Moral_Emotions_in_Mexico__Declared_Dignity__Relational_Face__and_Residual_Catholic_Guilt.md	ab76b878988d4ed3f8757e770bfc927949cf05c59ed209d7916ecee474d29a66	13	SÓLIDO	4. **[SÓLIDO]** México puntúa entre los más altos del mundo en **movilidad relacional** —la más alta de las 39 sociedades medidas por Thomson et al. (2018, PNAS, ~17,000 encuestados), empatada con Puerto Rico y muy por encima de Japón/Malasia— y en **indulgencia** (Hofstede: puntaje de **97, el más alto de cualquier país** en su investigación), además de estar entre los más altos en **control percibido y deseado**. Estos son mecanismos socioecológicos, no rasgos esencialistas.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-ab76b878-05	corpus/reports/Moral_Emotions_in_Mexico__Declared_Dignity__Relational_Face__and_Residual_Catholic_Guilt.md	ab76b878988d4ed3f8757e770bfc927949cf05c59ed209d7916ecee474d29a66	15	MEDIO	"5. **[MEDIO]** La vergüenza (evaluación externa, ""el qué dirán"") opera con fuerza en la **esfera pública/comunitaria** y en comunidades cerradas; la culpa (evaluación interna) opera en la **esfera de la conciencia individual religiosa**; la dignidad opera como **discurso identitario aspiracional**. Los tres conviven porque tienen dominios distintos."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-ab76b878-06	corpus/reports/Moral_Emotions_in_Mexico__Declared_Dignity__Relational_Face__and_Residual_Catholic_Guilt.md	ab76b878988d4ed3f8757e770bfc927949cf05c59ed209d7916ecee474d29a66	17	SÓLIDO	"6. **[SÓLIDO]** El catolicismo —vector histórico de la culpa— está en declive medible: de **99.1% en 1895** a **77.7% en 2020** (Censo INEGI: 97,864,218 católicos, desde 82.7% en 2010), con evangélicos/protestantes en **11.2%** (14 millones, desde 7.5%) y ""sin religión"" en **8.1%** (10.2 millones, desde 4.7%). El declive es regionalmente desigual."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-ab76b878-07	corpus/reports/Moral_Emotions_in_Mexico__Declared_Dignity__Relational_Face__and_Residual_Catholic_Guilt.md	ab76b878988d4ed3f8757e770bfc927949cf05c59ed209d7916ecee474d29a66	19	MEDIO	"7. **[MEDIO]** El ""quedar bien"" mexicano se motiva por **simpatía/calidez/personalismo** (Triandis et al. 1984), no por jerarquía ritual como el *mianzi/lian* asiático. Es face funcionalmente, pero con una gramática afectiva distinta: preservar la armonía por cuidado del otro, no por deber jerárquico."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-ab76b878-08	corpus/reports/Moral_Emotions_in_Mexico__Declared_Dignity__Relational_Face__and_Residual_Catholic_Guilt.md	ab76b878988d4ed3f8757e770bfc927949cf05c59ed209d7916ecee474d29a66	21	MEDIO	8. **[MEDIO]** Díaz-Guerrero documentó premisas histórico-socioculturales (PHSC) —obediencia afiliativa, abnegación, respeto sobre amor, autosacrificio— que describen una moral relacional donde el valor propio se realiza cumpliendo roles familiares, no defendiéndose de afrentas (honor).	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-ab76b878-09	corpus/reports/Moral_Emotions_in_Mexico__Declared_Dignity__Relational_Face__and_Residual_Catholic_Guilt.md	ab76b878988d4ed3f8757e770bfc927949cf05c59ed209d7916ecee474d29a66	23	SÓLIDO	9. **[SÓLIDO]** La proneidad a la **vergüenza** se asocia consistentemente con mayor malestar psicológico (depresión, externalización de culpa); la proneidad a la **culpa** (reparadora) es adaptativa. El marianismo/autosilenciamiento —forma de face/vergüenza de género— se asocia con depresión y ansiedad en mujeres latinas.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-ab76b878-10	corpus/reports/Moral_Emotions_in_Mexico__Declared_Dignity__Relational_Face__and_Residual_Catholic_Guilt.md	ab76b878988d4ed3f8757e770bfc927949cf05c59ed209d7916ecee474d29a66	25	MEDIO	10. **[MEDIO]** El machismo tiene dos caras (Arciniega et al. 2008): machismo tradicional (agresivo, defensivo, tipo honor) vs. **caballerismo** (nutricio, relacional, tipo dignidad/face cálido). El machismo tradicional se asocia con menor escolaridad y peor afrontamiento; el caballerismo con mejor salud mental y satisfacción vital.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-ab76b878-11	corpus/reports/Moral_Emotions_in_Mexico__Declared_Dignity__Relational_Face__and_Residual_Catholic_Guilt.md	ab76b878988d4ed3f8757e770bfc927949cf05c59ed209d7916ecee474d29a66	27	MEDIO	"11. **[MEDIO]** México NO encaja limpiamente en ""cultura de honor"" mediterránea/sureña estadounidense: aunque la literatura clásica (Leung-Cohen) etiqueta a Latinoamérica como honor, el estudio de Smith 2017 muestra que los propios mexicanos **rechazan** el honor como autodescripción."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-ab76b878-12	corpus/reports/Moral_Emotions_in_Mexico__Declared_Dignity__Relational_Face__and_Residual_Catholic_Guilt.md	ab76b878988d4ed3f8757e770bfc927949cf05c59ed209d7916ecee474d29a66	29	HIPÓTESIS RAZONABLE	"12. **[HIPÓTESIS RAZONABLE]** El face conductual mexicano es en parte **adaptación racional a instituciones débiles y baja confianza**: la confianza interpersonal en México es de solo **22%** (ENAFI/Encuesta Mundial de Valores, bajo el promedio de 28% de 56 países) y la confianza en el gobierno rondó 38% en 2023 (Latinobarómetro). Donde no hay Estado de derecho confiable, las redes personales cálidas y la reputación de ""buena gente"" son capital de supervivencia."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-ab76b878-13	corpus/reports/Moral_Emotions_in_Mexico__Declared_Dignity__Relational_Face__and_Residual_Catholic_Guilt.md	ab76b878988d4ed3f8757e770bfc927949cf05c59ed209d7916ecee474d29a66	31	MEDIO	"13. **[MEDIO]** Hay un gradiente generacional y de secularización: los jóvenes urbanos escolarizados (""sin religión"" creciente, valores emancipativos al alza vía WVS) se mueven hacia dignidad/autoexpresión; el México rural, popular y mayor conserva más vergüenza comunitaria y culpa religiosa."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-ab76b878-14	corpus/reports/Moral_Emotions_in_Mexico__Declared_Dignity__Relational_Face__and_Residual_Catholic_Guilt.md	ab76b878988d4ed3f8757e770bfc927949cf05c59ed209d7916ecee474d29a66	33	SÓLIDO	"14. **[SÓLIDO, MALINTERPRETADO]** El error más común es tratar a ""el mexicano"" como bloque. La evidencia (Krys, Smith, Díaz-Guerrero, censos) exige segmentar por región, clase, edad, género, escolaridad, urbanización, religiosidad y exposición global."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-ab76b878-15	corpus/reports/Moral_Emotions_in_Mexico__Declared_Dignity__Relational_Face__and_Residual_Catholic_Guilt.md	ab76b878988d4ed3f8757e770bfc927949cf05c59ed209d7916ecee474d29a66	35	HIPÓTESIS RAZONABLE, ALTA UTILIDAD	15. **[HIPÓTESIS RAZONABLE, ALTA UTILIDAD]** La síntesis operativa: **dignidad como identidad declarada + face como práctica relacional cálida + culpa como residuo religioso decreciente + vergüenza como sanción comunitaria en entornos cerrados**, con honor como periferia (masculinidad tradicional, regiones de violencia), no como núcleo.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-f8ef1dd3-01	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	f8ef1dd32d199ec428e07452e86d668813d7ef71be550d0539ac28410f7079f3	10	NO-EXPLÍCITO	**1. Movilidad social (CEEY 2025 / ESRU-EMOVI 2023).** El Centro de Estudios Espinosa Yglesias publicó en julio de 2025 el *Informe de Movilidad Social en México 2025: la persistencia de la desigualdad de oportunidades* (Luis A. Monroy-Gómez-Franco y Roberto Vélez Grajales), con datos de la ESRU-EMOVI 2023 —la cuarta ola y la más ambiciosa, con módulos nuevos de cuidados, COVID-19 e inclusión financiera. Hallazgos centrales:	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-f8ef1dd3-02	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	f8ef1dd32d199ec428e07452e86d668813d7ef71be550d0539ac28410f7079f3	16	NO-EXPLÍCITO	**2. Pobreza y desigualdad.** La ENIGH 2024 (publicada el 30 de julio de 2025) y la medición de pobreza multidimensional (13 de agosto de 2025) marcaron un cambio institucional: tras la desaparición del CONEVAL, el INEGI asumió la medición conservando la metodología. Datos:	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-f8ef1dd3-03	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	f8ef1dd32d199ec428e07452e86d668813d7ef71be550d0539ac28410f7079f3	22	NO-EXPLÍCITO	"**3. Economía, empleo e informalidad.** El PIB creció apenas 0.6% en 2025; para 2026 FMI y OCDE proyectan 1.2%-1.5% y Banxico 1.1%. Según el INEGI (ENOE), ""en el primer trimestre de 2026 la suma de las personas, en todas las modalidades de empleo informal, fue de 32.6 millones. Esto representó 54.8% de la población ocupada"": un alza de 583,000 personas respecto al 1T 2025 (54.3%). El empleo creado en 2025 se concentró en la informalidad y bajos ingresos. Salario mínimo: sube 13% en 2026 (a $315.04 diarios), beneficiando a 8.5 millones de trabajadores; el gobierno atribuye a los aumentos desde 2019 la salida de 6.6 millones de personas de la pobreza entre 2018 y 2024, con meta de 2.5 canastas para 2030."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-f8ef1dd3-04	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	f8ef1dd32d199ec428e07452e86d668813d7ef71be550d0539ac28410f7079f3	24	NO-EXPLÍCITO	**4. Nearshoring y remesas.** El nearshoring se moderó en 2025 por incertidumbre arancelaria y revisión del T-MEC: los anuncios de inversión cayeron 23% respecto a 2024 y 49% respecto a 2023 (Integralia), aunque las inauguraciones alcanzaron su nivel más alto. Las remesas cayeron por primera vez en más de una década: 61,791 millones de dólares en 2025, una baja anual de 4.6% frente a 64,746 millones en 2024.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-f8ef1dd3-05	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	f8ef1dd32d199ec428e07452e86d668813d7ef71be550d0539ac28410f7079f3	26	NO-EXPLÍCITO	"**5. Corrupción y confianza institucional.** Según Transparency International y Transparencia Mexicana (publicado el 10 de febrero de 2026), ""con 27 puntos, México se ubica en la posición 141 de 182 países evaluados"" en el Índice de Percepción de la Corrupción 2025 —sube un punto frente a 26 en 2024 y ""se sigue considerando el país más corrupto de la OCDE"" (líderes: Dinamarca 89, Finlandia 88). La ENCIG 2025 del INEGI (publicada mayo 2026) reportó que 84.1% de la población considera frecuentes los actos de corrupción, una prevalencia de victimización de 15.6%, y caídas de confianza: el gobierno federal pasó de 59.1% a 46.5% en dos años. La reforma judicial (elección popular de jueces, 1 de junio de 2025) sustituyó un modelo que ""combinaba meritocracia con designación"" por elección por voto; organismos como Human Rights Watch advirtieron que socavó la independencia judicial."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-f8ef1dd3-06	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	f8ef1dd32d199ec428e07452e86d668813d7ef71be550d0539ac28410f7079f3	28	NO-EXPLÍCITO	"**6. Creencias de meritocracia.** La evidencia experimental más citada (Mijs y Hoy, *Social Problems*, 2021; trabajo de campo 2017, N=1,600 México) muestra que exactamente 12% de los mexicanos atribuye la riqueza a factores meritocráticos (esfuerzo+talento) y 15% la pobreza; la mayoría la atribuye a corrupción (47%), contactos (27%) y riqueza familiar (14%). El informe de Oxfam México *Por mi raza hablará la desigualdad* (2019, con MMSI 2016) documenta que 25.5% de mestizos/blancos alcanza educación superior frente a 8.5% de indígenas, y que las mujeres de piel oscura tienen 50% menos probabilidad de educación superior. El Latinobarómetro 2024 (""La Democracia Resiliente"", Corporación Latinobarómetro) reportó que la satisfacción regional con la vida alcanzó 79%, ""su nivel más alto desde 1997"": Costa Rica lideró con 89% y Uruguay con 87%, mientras México se ubicó en el rango de 82-84%."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-4c062d9e-01	corpus/reports/Non-Family_Social_Capital_in_Mexico__Cooperation__Trust__and_Collective_Action_Beyond_Kinship.md	4c062d9e06d8ed8a6336beccedaeb9d4a593db903a8d9ee3ced81b5359d09c96	10	FUERTE	**1. Dos planos que deben separarse: asociacionismo formal (bajo) vs. cooperación informal (alta).** [FUERTE] La ENCUCI 2020 (INEGI-INE) muestra que menos de una de cada cuatro personas pertenece a algún grupo: 23% asociación de padres de familia, 19% organización deportiva/religiosa, 16% grupo estudiantil, 11% organización cultural o vecinal; menos del 10% en partidos, asociaciones profesionales o ambientalistas. Sin embargo, 22.1% ha trabajado con otras personas para resolver problemas comunitarios y 27.4% ha firmado una petición. La cooperación informal (tandas, faenas, ayuda mutua) opera en un registro distinto al asociacionismo formal cívico. Estudios comparados sitúan a México **por encima** de la media latinoamericana en asociacionismo formal pero **por debajo** en asociacionismo informal medido por encuesta —un hallazgo que conviene tomar con cautela porque las encuestas subestiman la cooperación informal no institucionalizada.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-4c062d9e-02	corpus/reports/Non-Family_Social_Capital_in_Mexico__Cooperation__Trust__and_Collective_Action_Beyond_Kinship.md	4c062d9e06d8ed8a6336beccedaeb9d4a593db903a8d9ee3ced81b5359d09c96	12	FUERTE	"**2. Confianza generalizada baja, confianza particularizada alta.** [FUERTE] Según el Pew Research Center (publicado el 1 de diciembre de 2025; encuesta presencial a 28,333 adultos entre el 8 de enero y el 26 de abril de 2025), solo **18%** de los adultos mexicanos dice que ""se puede confiar en la mayoría de las personas"" —el segundo nivel más bajo de 25 países tras Turquía (14%), y por debajo de Kenia (20%) y Brasil (22%); la mediana de los países de ingreso medio fue 27% frente a 59% en los de ingreso alto. La ENCUCI 2020 matiza el cuadro: solo 32.1% cree que ""se puede confiar en la mayoría"", pero 62.1% confía (grado 8-10) en personas que conoce personalmente. Latinobarómetro confirma el patrón regional: desconfianza al desconocido pero confianza en círculos conocidos (vecinos, amigos, familia). Este es el mecanismo de **confianza radial / personalización de la confianza**."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-4c062d9e-03	corpus/reports/Non-Family_Social_Capital_in_Mexico__Cooperation__Trust__and_Collective_Action_Beyond_Kinship.md	4c062d9e06d8ed8a6336beccedaeb9d4a593db903a8d9ee3ced81b5359d09c96	14	FUERTE	"**3. Tandas/cundinas (ROSCAs): cooperación financiera fuera del banco sostenida por confianza personal.** [FUERTE] La participación es muy amplia: según la CONDUSEF, entre quienes ahorran de manera informal, las tandas son el segundo mecanismo más usado tras ""guardar en casa"", con **32.7%** de participación; la ENSAFI 2023 (CONDUSEF-INEGI) indica que de quienes ahorran, 41% lo hace informalmente y de ellos 22% participa en tandas. El estudio etnográfico clásico de Vélez-Ibáñez documentó en 130 ROSCAs (1,300 miembros) una tasa de incumplimiento mínima (~0.005% de los fondos), sostenida por redes densas y *confianza* (confianza mutua basada en parentesco, amistad o relaciones análogas). La organizadora (""madre de la tanda"") ejerce liderazgo, define monto/orden, y aplica monitoreo y presión social. No hay respaldo legal; el único enforcement es reputacional, y el riesgo de fraude aumenta drásticamente cuando la tanda se recluta entre desconocidos."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-4c062d9e-04	corpus/reports/Non-Family_Social_Capital_in_Mexico__Cooperation__Trust__and_Collective_Action_Beyond_Kinship.md	4c062d9e06d8ed8a6336beccedaeb9d4a593db903a8d9ee3ced81b5359d09c96	16	FUERTE	"**4. Faena/tequio: trabajo comunitario que sobrevive, con coerción real.** [FUERTE/MEDIA] El tequio (náhuatl *tequitl*, ""trabajo/tributo"") persiste vigorosamente en Oaxaca, Chiapas, Puebla y Guerrero, y en barrios originarios de CDMX y zonas conurbadas del Estado de México y Morelos. En muchos municipios de Oaxaca es obligatorio y requisito para ocupar cargos; la Constitución estatal lo avala como contribución. La romantización debe desactivarse: hay **coerción documentada** (multas, exclusión de quien no participa, obligación extendida a migrantes que deben pagar a un sustituto para ""cumplir sus tequios""), **faccionalismo religioso** (grupos evangélicos que se niegan al tequio dividen comunidades) y política interna. Es el caso más claro de sanción social forzando cooperación."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-4c062d9e-05	corpus/reports/Non-Family_Social_Capital_in_Mexico__Cooperation__Trust__and_Collective_Action_Beyond_Kinship.md	4c062d9e06d8ed8a6336beccedaeb9d4a593db903a8d9ee3ced81b5359d09c96	18	FUERTE	"**5. Organización vecinal ante la inseguridad.** [FUERTE] La ENVIPE registra ""realizar acciones conjuntas con sus vecinos"" como una medida de protección establecida de los hogares (del orden de ~14% de hogares, con variación estatal —p. ej. 14.2% en Jalisco en 2019; 10.1% en Veracruz en 2022). El contexto que la activa es la debilidad institucional: la ENVIPE 2023 reporta que **92.4%** de los delitos quedan sin investigar (cifra negra) y solo 10.9% se denuncia; la ENVIPE 2024 reporta la inseguridad como la preocupación principal de la población en 2024 con **60.7%**, seguida de escasez de agua (36.8%) y aumento de precios (34.4%). Ante ese vacío, los vecinos se organizan, cada vez más vía WhatsApp (""segurichats"", ""chats del miedo"")."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-4c062d9e-06	corpus/reports/Non-Family_Social_Capital_in_Mexico__Cooperation__Trust__and_Collective_Action_Beyond_Kinship.md	4c062d9e06d8ed8a6336beccedaeb9d4a593db903a8d9ee3ced81b5359d09c96	20	FUERTE	**6. Policías comunitarias (CRAC-PC, Guerrero): acción colectiva de seguridad con matices de coerción.** [FUERTE] Surgida en 1995 en pueblos indígenas de la Montaña y la Costa Chica de Guerrero, legalizada en 2011 (Ley 701). Según la Secretaría de Seguridad estatal, entre 2012 y 2018 se formaron 23 grupos civiles armados, presentes en ~64% del estado. La literatura académica (Fini, Fuentes Díaz, Gasparello) advierte sobre faccionalismo, infiltración criminal y la distinción entre la CRAC-PC —con procuración de justicia comunitaria— y grupos que sólo imitan el modelo de seguridad sin control interno de sus integrantes.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-4c062d9e-07	corpus/reports/Non-Family_Social_Capital_in_Mexico__Cooperation__Trust__and_Collective_Action_Beyond_Kinship.md	4c062d9e06d8ed8a6336beccedaeb9d4a593db903a8d9ee3ced81b5359d09c96	22	MEDIA	"**7. Redes religiosas como capital social.** [MEDIA] Las iglesias evangélico-pentecostales proveen redes de apoyo mutuo y sentido de pertenencia, especialmente entre clases bajas, población rural, indígena y migrante, con mayor concentración en los estados del norte y del sur. Operan como sustituto de la asistencia pública ausente (""crea redes de apoyo donde consiguen trabajo… ofrece una asistencia mucho más potente que la pública""). El pentecostalismo funciona como infraestructura de capital social bonding intensivo."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-4c062d9e-08	corpus/reports/Non-Family_Social_Capital_in_Mexico__Cooperation__Trust__and_Collective_Action_Beyond_Kinship.md	4c062d9e06d8ed8a6336beccedaeb9d4a593db903a8d9ee3ced81b5359d09c96	24	FUERTE	**8. Experimentos económicos con población EN México confirman cooperación condicional y equidad.** [FUERTE] En 11 aldeas mestizas de Michoacán y Guanajuato (Candelo, Eckel & Johnson; lab-in-the-field 2005; n=1,274; apuestas ~2 días de salario): en el **dictator game** (*Games* 2018, 9(4):77) se dona en promedio **34%** de la dotación y 17.6% dan más de la mitad; en el **ultimatum game** (*Economics Letters* 2019, vol. 177) la oferta media por aldea es **34-46%**, superando la oferta maximizadora de ingreso en 9 de 11 aldeas. En el **trust game** con la Caja Mixtlán de Jalisco (Di Giannatale, Elbittar, López & Roa, *Economía Mexicana* 2013; n=69) se envió en promedio ~**152 de 300 pesos** (~50.7%).	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-8d989005-01	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	8d98900588d3f07e05839c2252c8b0945ecd405512d47cf43f55cae90738d4a0	14	FUERTE	1. **[FUERTE] La jerarquía de confianza institucional es una calibración racional del desempeño.** El ciudadano confía en quien le funciona o no le extorsiona (familiares 84.8%, universidades públicas 75.9%, Marina 91%) y desconfía de quien le falla o le pide mordida (partidos 23.9%, policía municipal, Ministerio Público). Es la cara política de la **confianza radial** del corpus. CONFIRMA el constructo.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-8d989005-02	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	8d98900588d3f07e05839c2252c8b0945ecd405512d47cf43f55cae90738d4a0	16	FUERTE	2. **[FUERTE] La cifra oculta (93.2%) NO es tolerancia al delito: es cálculo ante un sistema que no resuelve.** Según INEGI (ENVIPE 2025), en 2024 sólo se denunció 9.6% de los delitos y 93.2% quedó en cifra oculta; la razón principal para no denunciar es la pérdida de tiempo, seguida de la desconfianza en la autoridad (14%). Denunciar tiene costo alto y rendimiento casi nulo: sólo 0.8% del total de delitos termina con resolución positiva para la víctima.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-8d989005-03	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	8d98900588d3f07e05839c2252c8b0945ecd405512d47cf43f55cae90738d4a0	18	FUERTE	3. **[FUERTE] La participación electoral es contingente y estratégica, no un déficit fijo de cultura cívica.** 59.8% votó en la presidencial 2024; 12.86% en la judicial 2025. El ciudadano vota cuando percibe que el acto importa.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-8d989005-04	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	8d98900588d3f07e05839c2252c8b0945ecd405512d47cf43f55cae90738d4a0	20	MEDIA-FUERTE	"4. **[MEDIA-FUERTE] El voto de 2024 fue transversal, sin clivaje regional ni de clase claro.** Sheinbaum ganó en casi todos los segmentos socioeconómicos y regiones; se rompió el eje norte-sur de 2006. Esto MATIZA la idea de un ""México partido en dos""."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-8d989005-05	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	8d98900588d3f07e05839c2252c8b0945ecd405512d47cf43f55cae90738d4a0	22	MEDIA	5. **[MEDIA] El apoyo al liderazgo personalista se apoya en provisión e identidad, no en ideología ni en autoritarismo esencial.** Conecta con **autócrata benévolo**: el líder ideal provee y protege a cambio de lealtad.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-8d989005-06	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	8d98900588d3f07e05839c2252c8b0945ecd405512d47cf43f55cae90738d4a0	24	MEDIA	"6. **[MEDIA] La polarización mexicana es afectiva y de líderes, de magnitud moderada.** El termómetro hacia el partido rival cayó de 4.1 (2000) a 2.4 (2018) en escala 0-10; pero medida por opinión sobre partidos ""no amerita la descripción de polarización"" (Moreno 2024). Es MENOR que la de EE.UU. El eje realmente divisorio es el apoyo/rechazo a la ""4T"", no izquierda-derecha."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-8d989005-07	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	8d98900588d3f07e05839c2252c8b0945ecd405512d47cf43f55cae90738d4a0	26	MEDIA	7. **[MEDIA] El clientelismo desde abajo tiene agencia: el ciudadano acepta el bien y vota como quiere.** El giro a transferencias directas no condicionadas (Banco del Bienestar) debilita al broker local tradicional pero puede generar gratitud personalista al líder y/o sentido de derecho (entitlement). CONFIRMA-Y-MATIZA el constructo de clientelismo.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-8d989005-08	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	8d98900588d3f07e05839c2252c8b0945ecd405512d47cf43f55cae90738d4a0	28	FUERTE	8. **[FUERTE] La mordida es un mecanismo burocrático racional en un sistema de baja calidad, no un vicio del carácter.** 14% experimentó corrupción en trámites (ENCIG 2023). Es la **trampa social** de Rothstein: cada quien paga porque supone que los demás pagan.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-8d989005-09	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	8d98900588d3f07e05839c2252c8b0945ecd405512d47cf43f55cae90738d4a0	30	MEDIA-FUERTE	9. **[MEDIA-FUERTE] Linchamientos y autodefensas son respuesta al vacío del Estado, no barbarie cultural.** Se concentran donde la impunidad y la ausencia estatal son mayores. Aplicación directa de **violencia como destructor selectivo**: la inseguridad erosiona la confianza institucional y redirige hacia la autodefensa comunitaria.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-8d989005-10	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	8d98900588d3f07e05839c2252c8b0945ecd405512d47cf43f55cae90738d4a0	32	MEDIA	10. **[MEDIA] La policía comunitaria (CRAC-PC) es institucionalidad alternativa con lógica propia, distinta del linchamiento espontáneo y de las autodefensas armadas.** Se rige por usos y costumbres y asamblea.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-8d989005-11	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	8d98900588d3f07e05839c2252c8b0945ecd405512d47cf43f55cae90738d4a0	34	FUERTE	11. **[FUERTE] La protesta no convencional está segmentada por género, edad y clase.** El 8M/marea verde y los colectivos de búsqueda de personas desaparecidas son las formas más vitales de acción cívica contenciosa; movilizan sobre todo a mujeres jóvenes urbanas y a familiares (mayoritariamente madres) en duelo.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-8d989005-12	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	8d98900588d3f07e05839c2252c8b0945ecd405512d47cf43f55cae90738d4a0	36	FUERTE	12. **[FUERTE] La confianza interpersonal amplia es baja y la radial es alta.** México es una sociedad de baja confianza generalizada; se confía en el círculo conocido, no en el extraño ni en el sistema.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-8d989005-13	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	8d98900588d3f07e05839c2252c8b0945ecd405512d47cf43f55cae90738d4a0	38	MEDIA	"13. **[MEDIA] El ""apoyo a la democracia"" mexicano es frágil y contingente al gobierno en turno.** Subió de 35% (2023) a 49% (2024) tras el triunfo oficialista; Latinobarómetro concluye que México ""carece de demócratas insatisfechos porque tiene pocos demócratas""."	PENDIENTE-DE-DEDUP-Y-CONTRATO
